,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url
478,b'aarohi_rajpoot',2020-09-21 18:04:09,"b'Terry is annoyed to see #Khalistan #Register2Vote2020 #Punjab and this is so pathetic, #Referendum2020 is not terro\xe2\x80\xa6 https://t.co/oCFbhrwpzU'","[{'text': 'Khalistan', 'indices': [24, 34]}, {'text': 'Register2Vote2020', 'indices': [35, 53]}, {'text': 'Punjab', 'indices': [54, 61]}, {'text': 'Referendum2020', 'indices': [87, 102]}]",0,1,"[{'url': 'https://t.co/oCFbhrwpzU', 'expanded_url': 'https://twitter.com/i/web/status/1308104746323128320', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
479,b'aarohi_rajpoot',2020-09-21 18:04:08,"b'This is pathetic, Terry is making up Propagandas against #SFJ because on Sep 21st SFJ is all set to launch Door to\xe2\x80\xa6 https://t.co/CTEuIR9xxd'","[{'text': 'SFJ', 'indices': [57, 61]}]",0,2,"[{'url': 'https://t.co/CTEuIR9xxd', 'expanded_url': 'https://twitter.com/i/web/status/1308104742359445505', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
480,b'Solomonpaulumo1',2020-09-21 18:02:57,"b""RT @kimaningunjiri: First things first!!! People's interest first. #Referendum #Referendum2020 #Referendum2020_iovotoNO https://t.co/xGxpGd\xe2\x80\xa6""","[{'text': 'Referendum', 'indices': [67, 78]}, {'text': 'Referendum2020', 'indices': [79, 94]}, {'text': 'Referendum2020_iovotoNO', 'indices': [95, 119]}]",22,0,[]
481,b'EphyKibz_1',2020-09-21 17:42:58,b'SMH You are here Screaming #BBI and #Referendum2020 but whem CJ Maraga calls Parliament to be Dissolved and fresh e\xe2\x80\xa6 https://t.co/r0prS14jxw',"[{'text': 'BBI', 'indices': [27, 31]}, {'text': 'Referendum2020', 'indices': [36, 51]}]",0,1,"[{'url': 'https://t.co/r0prS14jxw', 'expanded_url': 'https://twitter.com/i/web/status/1308099416373579777', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
482,b'Mahikaurrr',2020-09-21 17:26:25,"b""@Mahikaurrr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
483,b'Mahikaurrr',2020-09-21 17:23:30,"b""@Mahikaurrr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
484,b'MahiiKaurr',2020-09-21 17:05:28,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/AmdftJVh2U',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/AmdftJVh2U', 'expanded_url': 'https://twitter.com/i/web/status/1308089978472325121', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
485,b'Soniakaurr',2020-09-21 17:00:23,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/GzfNiY0RX5',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/GzfNiY0RX5', 'expanded_url': 'https://twitter.com/i/web/status/1308088697858985986', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
486,b'kaurr__Seeerat',2020-09-21 16:16:33,b'Pathetic @CBCTerry Is Annoyed To See #Khalistan #Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As\xe2\x80\xa6 https://t.co/aLStOMz1b3',"[{'text': 'Khalistan', 'indices': [37, 47]}, {'text': 'Register2Vote2020', 'indices': [48, 66]}, {'text': 'Canada', 'indices': [78, 85]}, {'text': 'Referendum2020', 'indices': [97, 112]}]",0,0,"[{'url': 'https://t.co/aLStOMz1b3', 'expanded_url': 'https://twitter.com/i/web/status/1308077668848537602', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
487,b'kaurr__Seeerat',2020-09-21 16:16:13,"b""It's unbelievable that @CBCTerry Is tired to see #Khalistan #Register2Vote2020 Posters In #Canada And Labels\xe2\x80\xa6 https://t.co/a3XfRq0zVs""","[{'text': 'Khalistan', 'indices': [49, 59]}, {'text': 'Register2Vote2020', 'indices': [60, 78]}, {'text': 'Canada', 'indices': [90, 97]}]",0,0,"[{'url': 'https://t.co/a3XfRq0zVs', 'expanded_url': 'https://twitter.com/i/web/status/1308077584878575616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]"
488,b'u_iat',2020-09-21 16:08:40,"b""Let's toast to the YES on the \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 #referendum2020! Thanks once again to #Movimento5Stelle from #Dublin with stima! https://t.co/bgvX1EWwLf""","[{'text': 'referendum2020', 'indices': [33, 48]}, {'text': 'Movimento5Stelle', 'indices': [71, 88]}, {'text': 'Dublin', 'indices': [94, 101]}]",1,1,[]
489,b'shuruti_sandhea',2020-09-21 16:07:11,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
490,b'lpha_bloke',2020-09-21 15:41:47,b'Breve su #Referendum2020 https://t.co/Hlxu6sTffQ',"[{'text': 'Referendum2020', 'indices': [9, 24]}]",0,1,[]
491,b'guddiikaur',2020-09-21 15:14:47,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/cJdZMyezYd',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/cJdZMyezYd', 'expanded_url': 'https://twitter.com/i/web/status/1308062123663257601', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
492,b'Giusepp50114327',2020-09-21 15:07:02,b'RT @GildinaT: chapeaux is the new allafacciadelc****\n\n#EXITPOLL #Referendum2020 https://t.co/VXLpl5GAOw',"[{'text': 'EXITPOLL', 'indices': [54, 63]}, {'text': 'Referendum2020', 'indices': [64, 79]}]",3,0,[]
493,b'Teramaners',2020-09-21 15:02:18,b'#m5s #luigidimaio #referendum #referendum2020 @ Italy https://t.co/fzVSLCmB3L',"[{'text': 'm5s', 'indices': [0, 4]}, {'text': 'luigidimaio', 'indices': [5, 17]}, {'text': 'referendum', 'indices': [18, 29]}, {'text': 'referendum2020', 'indices': [30, 45]}]",0,0,"[{'url': 'https://t.co/fzVSLCmB3L', 'expanded_url': 'https://www.instagram.com/p/CFZyNwgJw5N/?igshid=dclxzjkncdxh', 'display_url': 'instagram.com/p/CFZyNwgJw5N/…', 'indices': [54, 77]}]"
494,b'JerryJamach',2020-09-21 14:53:02,"b'@gabrieloguda Halftime at the Kamariny stadium, which is historic by the way. #Referendum2020'","[{'text': 'Referendum2020', 'indices': [78, 93]}]",0,0,[]
495,b'Diljeet_Aroroa',2020-09-21 14:30:49,b'Ridiculous @CBCTerry Is tired to see #Khalistan #Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As\xe2\x80\xa6 https://t.co/EOlPOwbglu',"[{'text': 'Khalistan', 'indices': [37, 47]}, {'text': 'Register2Vote2020', 'indices': [48, 66]}, {'text': 'Canada', 'indices': [78, 85]}, {'text': 'Referendum2020', 'indices': [97, 112]}]",0,0,"[{'url': 'https://t.co/EOlPOwbglu', 'expanded_url': 'https://twitter.com/i/web/status/1308051058476933121', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
496,b'KaavniKk',2020-09-21 14:30:26,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/eZrEFyGNHk',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/eZrEFyGNHk', 'expanded_url': 'https://twitter.com/i/web/status/1308050962418982916', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
497,b'Diljeet_Aroroa',2020-09-21 14:27:27,b'Terry is making up Propagandas against #SFJ because on Sep 21st SFJ is all set to launch Door to Door\xe2\x80\xa6 https://t.co/4crNeMEfzV',"[{'text': 'SFJ', 'indices': [39, 43]}]",0,0,"[{'url': 'https://t.co/4crNeMEfzV', 'expanded_url': 'https://twitter.com/i/web/status/1308050211164631043', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [103, 126]}]"
498,b'harpareet_singh',2020-09-21 14:25:36,b'Pathetic how @CBCTerry Is getting annoyed seeing #Khalistan #Register2Vote2020 Posters In #Canada And Labels\xe2\x80\xa6 https://t.co/8mvkWvT4B1',"[{'text': 'Khalistan', 'indices': [49, 59]}, {'text': 'Register2Vote2020', 'indices': [60, 78]}, {'text': 'Canada', 'indices': [90, 97]}]",0,0,"[{'url': 'https://t.co/8mvkWvT4B1', 'expanded_url': 'https://twitter.com/i/web/status/1308049748117647363', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]"
499,b'KirannKaurr___',2020-09-21 14:24:46,b'Pathetic @CBCTerry Is Annoyed To See #Khalistan #Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As\xe2\x80\xa6 https://t.co/JtLDgs9iCd',"[{'text': 'Khalistan', 'indices': [37, 47]}, {'text': 'Register2Vote2020', 'indices': [48, 66]}, {'text': 'Canada', 'indices': [78, 85]}, {'text': 'Referendum2020', 'indices': [97, 112]}]",0,0,"[{'url': 'https://t.co/JtLDgs9iCd', 'expanded_url': 'https://twitter.com/i/web/status/1308049535407718403', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
500,b'roop_kauur',2020-09-21 14:22:41,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/7F3n8Vxg4V',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/7F3n8Vxg4V', 'expanded_url': 'https://twitter.com/i/web/status/1308049012348653571', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
501,b'MahaveerRsingh',2020-09-21 14:21:57,"b""@MahaveerRsingh's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [84, 94]}]"
502,b'arnavvsinghhh',2020-09-21 14:19:28,"b""@arnavvsinghhh's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
503,b'Veer_Kaurrr',2020-09-21 14:17:58,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/IUNe7yxZ4F',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/IUNe7yxZ4F', 'expanded_url': 'https://twitter.com/i/web/status/1308047826287505409', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
504,b'Ha_rpreet',2020-09-21 14:17:02,b'#Terry is doing propaganda against #SFJ because #SFJ has launched #VoterRegistration door to door #Registration fro\xe2\x80\xa6 https://t.co/yDcKLaznfV',"[{'text': 'Terry', 'indices': [0, 6]}, {'text': 'SFJ', 'indices': [35, 39]}, {'text': 'SFJ', 'indices': [48, 52]}, {'text': 'VoterRegistration', 'indices': [66, 84]}, {'text': 'Registration', 'indices': [98, 111]}]",0,0,"[{'url': 'https://t.co/yDcKLaznfV', 'expanded_url': 'https://twitter.com/i/web/status/1308047589481345029', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
505,b'Ha_rpreet',2020-09-21 14:16:45,b'#Terry is doing propaganda against #SFJ because #SFJ has launched #VoterRegistration door to door #Registration fro\xe2\x80\xa6 https://t.co/8jBwD0CS8H',"[{'text': 'Terry', 'indices': [0, 6]}, {'text': 'SFJ', 'indices': [35, 39]}, {'text': 'SFJ', 'indices': [48, 52]}, {'text': 'VoterRegistration', 'indices': [66, 84]}, {'text': 'Registration', 'indices': [98, 111]}]",0,0,"[{'url': 'https://t.co/8jBwD0CS8H', 'expanded_url': 'https://twitter.com/i/web/status/1308047517104377857', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
506,b'layla_kaurr',2020-09-21 14:15:41,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/uP8CKY5pgo',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",1,3,"[{'url': 'https://t.co/uP8CKY5pgo', 'expanded_url': 'https://twitter.com/i/web/status/1308047250032070656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
507,b'sohnikaur_',2020-09-21 14:13:35,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/5KrtaHTo8l',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/5KrtaHTo8l', 'expanded_url': 'https://twitter.com/i/web/status/1308046721948286976', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
508,b'SlidingClamp90',2020-09-21 14:05:44,b'RT @GildinaT: chapeaux is the new allafacciadelc****\n\n#EXITPOLL #Referendum2020 https://t.co/VXLpl5GAOw',"[{'text': 'EXITPOLL', 'indices': [54, 63]}, {'text': 'Referendum2020', 'indices': [64, 79]}]",3,0,[]
509,b'Mirakaurr',2020-09-21 14:03:19,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/FvXycmbLKo',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/FvXycmbLKo', 'expanded_url': 'https://twitter.com/i/web/status/1308044139896999936', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
510,b'Amberkaur111',2020-09-21 13:57:25,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/yKxSVjxCVR',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/yKxSVjxCVR', 'expanded_url': 'https://twitter.com/i/web/status/1308042652764561408', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
511,b'ekamkaur86',2020-09-21 13:53:16,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/nn46bdfBdt',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,1,"[{'url': 'https://t.co/nn46bdfBdt', 'expanded_url': 'https://twitter.com/i/web/status/1308041610031177728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
512,b'Gyanpreet_18',2020-09-21 13:50:07,"b""@Gyanpreet_18's account has been withheld in India in response to a legal demand. Learn more.""",[],0,1,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [82, 92]}]"
513,b'Gyanpreet_18',2020-09-21 13:50:06,"b""@Gyanpreet_18's account has been withheld in India in response to a legal demand. Learn more.""",[],0,1,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [82, 92]}]"
514,b'GildinaT',2020-09-21 13:40:36,b'chapeaux is the new allafacciadelc****\n\n#EXITPOLL #Referendum2020 https://t.co/VXLpl5GAOw',"[{'text': 'EXITPOLL', 'indices': [40, 49]}, {'text': 'Referendum2020', 'indices': [50, 65]}]",3,20,[]
515,b'thewatcherpost',2020-09-21 13:36:26,b'\xf0\x9f\x94\xb4 Exit poll #referendum RaiNews 24\n\n\xe2\x9c\x94\xef\xb8\x8f SI: 62-66%\n\xe2\x9c\x96\xef\xb8\x8f NO: 34-38%\n\n#TWPlive\n#referendum2020\n#voto2020 https://t.co/dorQBg2Cs5',"[{'text': 'referendum', 'indices': [12, 23]}, {'text': 'TWPlive', 'indices': [65, 73]}, {'text': 'referendum2020', 'indices': [74, 89]}, {'text': 'voto2020', 'indices': [90, 99]}]",0,0,[]
516,b'mdrahbar999',2020-09-21 13:30:55,b'RT @JasveenAgarwal: Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As Act O\xe2\x80\xa6',"[{'text': 'Canada', 'indices': [96, 103]}, {'text': 'Referendum2020', 'indices': [115, 130]}]",1,0,[]
517,b'gaurikaur101',2020-09-21 13:27:25,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/mGjYZKmQLI',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/mGjYZKmQLI', 'expanded_url': 'https://twitter.com/i/web/status/1308035101779992577', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
518,b'aratijagpreet',2020-09-21 13:24:45,b'Pathetic @CBCTerry Is Annoyed To See Khalistan Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As A\xe2\x80\xa6 https://t.co/ldB0QJqR6S',"[{'text': 'Canada', 'indices': [76, 83]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,"[{'url': 'https://t.co/ldB0QJqR6S', 'expanded_url': 'https://twitter.com/i/web/status/1308034431085621248', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
519,b'poojasinghjutt',2020-09-21 13:22:32,"b'We are put in jail for observing our religious duties.#SFJ #Referendum2020 A history in the making, become a part o\xe2\x80\xa6 https://t.co/339dBlXJsT'","[{'text': 'SFJ', 'indices': [54, 58]}, {'text': 'Referendum2020', 'indices': [59, 74]}]",0,0,"[{'url': 'https://t.co/339dBlXJsT', 'expanded_url': 'https://twitter.com/i/web/status/1308033873390063620', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
520,b'poojasinghjutt',2020-09-21 13:22:30,b'Great #TerryFox BUT\nPathetic @CBCTerry concludes No Support For #Khalistan Khalistan is the only solution to our ag\xe2\x80\xa6 https://t.co/0to71lAD36',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [64, 74]}]",0,0,"[{'url': 'https://t.co/0to71lAD36', 'expanded_url': 'https://twitter.com/i/web/status/1308033867652235265', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
521,b'Avni_tk',2020-09-21 13:22:29,"b""@Avni_tk's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [77, 87]}]"
522,b'Avni_tk',2020-09-21 13:22:28,"b""@Avni_tk's account has been withheld in India in response to a legal demand. Learn more.""",[],0,1,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [77, 87]}]"
523,b'DaSiracusa',2020-09-21 13:21:44,b'RT @Irishsara1980: ANSIA #elezioni #maratonamentana #Referendum2020',"[{'text': 'elezioni', 'indices': [25, 34]}, {'text': 'maratonamentana', 'indices': [35, 51]}, {'text': 'Referendum2020', 'indices': [52, 67]}]",1,0,[]
524,b'DaSiracusa',2020-09-21 13:20:49,b'RT @LancellottiFabi: CHE ANSIA\n#maratonamentana\n#Referendum2020\n#regionali',"[{'text': 'maratonamentana', 'indices': [31, 47]}, {'text': 'Referendum2020', 'indices': [48, 63]}, {'text': 'regionali', 'indices': [64, 74]}]",2,0,[]
525,b'sanjana__7',2020-09-21 13:08:03,b'Ridiculous @CBCTerry Is tired to see #Khalistan #Register2Vote2020 Posters In #Canada And Labels #Referendum2020 As\xe2\x80\xa6 https://t.co/eo4zgMqA64',"[{'text': 'Khalistan', 'indices': [37, 47]}, {'text': 'Register2Vote2020', 'indices': [48, 66]}, {'text': 'Canada', 'indices': [78, 85]}, {'text': 'Referendum2020', 'indices': [97, 112]}]",0,0,"[{'url': 'https://t.co/eo4zgMqA64', 'expanded_url': 'https://twitter.com/i/web/status/1308030230188220418', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
