,Unnamed: 0,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,,user_location,,predicted_location
1393,908,b'sanjeet85898712',9/30/2020 9:11,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,"Chhattisgarh, India",,India
1394,909,b'Sumit__Sharma07',9/30/2020 9:00,"b""RT @Jas_preet1984: Pannun, a Pakistani puppet who works for Pakistan, see Sikh's answer to the Referendum2020.#ShameOnSFJ #ShameOnPannun #K\xe2\x80\xa6""","[{'text': 'ShameOnSFJ', 'indices': [110, 121]}, {'text': 'ShameOnPannun', 'indices': [122, 136]}]",13,0,,"Agra, India",,India
1396,911,b'SudhirPuthran',9/30/2020 8:29,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,"Bengaluru South, India",,India
1398,913,b'modokayina1',9/30/2020 8:25,b'RT @indialegalmedia: #DelhiHC hearing plea filed alleging twitter being involved in promoting #antinational and #Khalistan movement seeking\xe2\x80\xa6',"[{'text': 'DelhiHC', 'indices': [21, 29]}, {'text': 'antinational', 'indices': [94, 107]}, {'text': 'Khalistan', 'indices': [112, 122]}]",9,0,,"New Delhi, India",,India
1399,914,b'soham_siddhanta',9/30/2020 8:19,b'RT @indialegalmedia: #DelhiHC hearing plea filed alleging twitter being involved in promoting #antinational and #Khalistan movement seeking\xe2\x80\xa6',"[{'text': 'DelhiHC', 'indices': [21, 29]}, {'text': 'antinational', 'indices': [94, 107]}, {'text': 'Khalistan', 'indices': [112, 122]}]",9,0,,"Kolkata, Bharat",,India
1401,916,b'JasonBo33476971',9/30/2020 7:46,"b""RT @KaramjotKaur15: It's really hard to trust #Pakistan with this latest decision as we #SikhCommunity are aware of the involvement of #Pak\xe2\x80\xa6""","[{'text': 'Pakistan', 'indices': [46, 55]}, {'text': 'SikhCommunity', 'indices': [88, 102]}]",21,0,,"New Delhi, India",,India
1402,917,b'Saurabh24715881',9/30/2020 7:36,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,"Patna, India",,India
1403,918,b'Rahulamitynoida',9/30/2020 7:36,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,"Noida, India",,India
1404,919,b'Rizwansaib2',9/30/2020 7:10,b'RT @Rizwansaib2: @Mimranmadina @adgpi @SikhPA There is no way left for #Modi except that he may freed Kashmir and vacant space in the way o\xe2\x80\xa6',"[{'text': 'Modi', 'indices': [71, 76]}]",4,0,,punjab,,India
1405,920,b'Prabhjyot_Madan',9/30/2020 6:41,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,"Kolkata, India",,India
1408,923,b'YiAOrg',9/30/2020 6:17,b'RT @indialegalmedia: #DelhiHC hearing plea filed alleging twitter being involved in promoting #antinational and #Khalistan movement seeking\xe2\x80\xa6',"[{'text': 'DelhiHC', 'indices': [21, 29]}, {'text': 'antinational', 'indices': [94, 107]}, {'text': 'Khalistan', 'indices': [112, 122]}]",9,0,,Bharat,,Not Classified
1409,924,b'Abhay_Honey_',9/30/2020 6:13,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,India🇮🇳,,Not Classified
1410,925,b'KapilOmShaanti',9/30/2020 6:11,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,US,,Not Classified
1412,927,b'dynamicsach',9/30/2020 6:10,"b'RT @JimmyKaur3: #KhalistaniSupporters, just watch your back all the time and beware of #Pannun. If you think that he cares about you then y\xe2\x80\xa6'","[{'text': 'KhalistaniSupporters', 'indices': [16, 37]}, {'text': 'Pannun', 'indices': [87, 94]}]",8,0,,"London, England",,US / UK / Canada
1414,929,b'Dabaa_K_Maru',9/30/2020 6:01,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,Devils Paradise,,Not Classified
1415,930,b'Maha_Bharat',9/30/2020 5:59,"b""RT @KaramjotKaur15: It's really hard to trust #Pakistan with this latest decision as we #SikhCommunity are aware of the involvement of #Pak\xe2\x80\xa6""","[{'text': 'Pakistan', 'indices': [46, 55]}, {'text': 'SikhCommunity', 'indices': [88, 102]}]",21,0,,"Bengaluru, Bharat ",,Not Classified
1416,931,b'KiranKBhat',9/30/2020 5:55,b'RT @indialegalmedia: #DelhiHC hearing plea filed alleging twitter being involved in promoting #antinational and #Khalistan movement seeking\xe2\x80\xa6',"[{'text': 'DelhiHC', 'indices': [21, 29]}, {'text': 'antinational', 'indices': [94, 107]}, {'text': 'Khalistan', 'indices': [112, 122]}]",9,0,,"Bengaluru South, India",,India
1417,932,b'KaushikDeyy',9/30/2020 5:53,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,"Dehradun, India",,India
1419,934,b'mukulnda',9/30/2020 5:52,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,Delhi,,India
1420,935,b'ManisPMP805058',9/30/2020 5:51,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,"Mumbai, India",,India
1422,937,b'KandarpaAruna',9/30/2020 5:49,b'RT @indialegalmedia: #DelhiHC hearing plea filed alleging twitter being involved in promoting #antinational and #Khalistan movement seeking\xe2\x80\xa6',"[{'text': 'DelhiHC', 'indices': [21, 29]}, {'text': 'antinational', 'indices': [94, 107]}, {'text': 'Khalistan', 'indices': [112, 122]}]",9,0,,हिन्दूराष्ट् भारत,,Not Classified
1423,938,b'NeerajK35713705',9/30/2020 5:48,"b""RT @KaramjotKaur15: It's really hard to trust #Pakistan with this latest decision as we #SikhCommunity are aware of the involvement of #Pak\xe2\x80\xa6""","[{'text': 'Pakistan', 'indices': [46, 55]}, {'text': 'SikhCommunity', 'indices': [88, 102]}]",21,0,,"New Rajendra Nagar, New Delhi",,Not Classified
1424,939,b'NavroopSingh_',9/30/2020 5:44,b'RT @indialegalmedia: #DelhiHC hearing plea filed alleging twitter being involved in promoting #antinational and #Khalistan movement seeking\xe2\x80\xa6',"[{'text': 'DelhiHC', 'indices': [21, 29]}, {'text': 'antinational', 'indices': [94, 107]}, {'text': 'Khalistan', 'indices': [112, 122]}]",9,0,,"New Delhi, India",,India
1425,940,b'indialegalmedia',9/30/2020 5:44,b'#DelhiHC hearing plea filed alleging twitter being involved in promoting #antinational and #Khalistan movement seek\xe2\x80\xa6 https://t.co/1ILsMWOACd',"[{'text': 'DelhiHC', 'indices': [0, 8]}, {'text': 'antinational', 'indices': [73, 86]}, {'text': 'Khalistan', 'indices': [91, 101]}]",9,13,,"New Delhi, India",,India
1426,941,b'yogeshcapri',9/30/2020 5:40,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,भारत,,Not Classified
1427,942,b'ishitadas14',9/30/2020 5:34,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,New Delhi,,Not Classified
1429,944,b'VIJAYraghavSING',9/30/2020 5:29,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,"Jabalpur, India",,India
1431,946,b'Shwets80',9/30/2020 5:26,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,New Delhi,,Not Classified
1432,947,b'prameshjain12',9/30/2020 5:25,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,proud Indian ,,Not Classified
1434,949,b'Saurabh46921524',9/30/2020 5:25,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,"Madhya Pradesh, India",,India
1435,950,b'VAJR',9/30/2020 5:25,b'RT @barandbench: Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy to promo\xe2\x80\xa6',[],19,0,,India,,India
1437,952,b'barandbench',9/30/2020 5:22,b'Delhi High Court begins hearing plea seeking criminal action against Twitter for being involved in the conspiracy t\xe2\x80\xa6 https://t.co/rROwCGcMeE',[],19,63,,"Del,Blr,Mum,Chennai",,Not Classified
1438,953,b'Shilpa0226',9/30/2020 5:14,b'RT @Jaspree05577070: A PIL has been filed in the Delhi High Court seeking action against social media giant @Twitter for promoting the #Kha\xe2\x80\xa6',[],19,0,,India,,India
1439,954,b'Jedi_Ankush',9/30/2020 5:13,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,Oman,,Not Classified
1440,955,b'surajsahu019',9/30/2020 5:00,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,"Amravati, India",,India
1441,956,b'Jaspal13649680',9/30/2020 4:57,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,"Mumbai, India",,India
1451,966,b'dsatsreddy',9/30/2020 4:03,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,India,,India
1453,968,b'VictimCard_Org',9/30/2020 4:01,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,भारत,,Not Classified
1454,969,b'Rajvanshiii',9/30/2020 3:59,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,भारतवर्ष,,Not Classified
1455,970,b'IshwarS90233688',9/30/2020 3:51,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,"Uttaranchal, India",,India
1456,971,b'Pariksit2203',9/30/2020 3:50,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,9 realms,,Not Classified
1457,972,b'JatinPassi10',9/30/2020 3:50,"b'RT @SimranK60419840: Even after all the malicious attempts by #PakistanISI and #SFJ (Sikhs For Justice), these Khalistanis were rejected by\xe2\x80\xa6'","[{'text': 'PakistanISI', 'indices': [62, 74]}, {'text': 'SFJ', 'indices': [79, 83]}]",28,0,,भारत,,Not Classified
1459,974,b'shah_adv',9/30/2020 3:39,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,India,,India
1460,975,b'naumannmal1k',9/30/2020 2:52,"b'@Horus18990200 @ClaudeRakisits Hold a plebiscite in #Kashmir, #Khalistan, #Nagaland first before preaching other co\xe2\x80\xa6 https://t.co/mku8rd3AGR'","[{'text': 'Kashmir', 'indices': [52, 60]}, {'text': 'Khalistan', 'indices': [62, 72]}, {'text': 'Nagaland', 'indices': [74, 83]}]",0,0,,Singapore,,Not Classified
1461,976,b'DeshPratham',9/30/2020 2:35,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,"नई दिल्ली, भारत",,Not Classified
1465,980,b'DeSoccerGuy',9/29/2020 22:07,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,"Le Kremlin-Bicêtre, France",,Not Classified
1468,983,b'DrKhimjiV',9/29/2020 20:04,"b""RT @Jas_preet1984: Pannun, a Pakistani puppet who works for Pakistan, see Sikh's answer to the Referendum2020.#ShameOnSFJ #ShameOnPannun #K\xe2\x80\xa6""","[{'text': 'ShameOnSFJ', 'indices': [110, 121]}, {'text': 'ShameOnPannun', 'indices': [122, 136]}]",13,0,,"Sydney, New South Wales",,Not Classified
1469,984,b'dynamicsach',9/29/2020 20:03,b'RT @Jaspree05577070: A PIL has been filed in the Delhi High Court seeking action against social media giant @Twitter for promoting the #Kha\xe2\x80\xa6',[],19,0,,"London, England",,US / UK / Canada
1470,985,b'sudhudoon1985',9/29/2020 18:41,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,"Dehradun, India",,India
1473,988,b'naseer9097',9/29/2020 18:30,b'RT @MShirazOfficial: The #Khalistan movement is gaining momentum..\n#Endia is falling apart. https://t.co/NP7cl3CPht',"[{'text': 'Khalistan', 'indices': [25, 35]}, {'text': 'Endia', 'indices': [67, 73]}]",15,0,,Pakistan,,Pakistan
1474,989,b'DimensionlessOm',9/29/2020 18:15,"b""RT @Jas_preet1984: Pannun, a Pakistani puppet who works for Pakistan, see Sikh's answer to the Referendum2020.#ShameOnSFJ #ShameOnPannun #K\xe2\x80\xa6""","[{'text': 'ShameOnSFJ', 'indices': [110, 121]}, {'text': 'ShameOnPannun', 'indices': [122, 136]}]",13,0,,India भारत-भूमि,,Not Classified
1477,992,b'ARSudhanva',9/29/2020 17:43,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,"Bengaluru, India",,India
1478,993,b'nidhi_delhi',9/29/2020 17:42,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,New Delhi,,Not Classified
1479,994,b'hiteshjune19722',9/29/2020 17:40,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,Hitesh Shah Isanpur Ahmedabad ,,Not Classified
1481,996,b'sumitrana1',9/29/2020 17:39,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,INDIA,,India
1482,997,b'sudarshanunni',9/29/2020 17:38,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,"Indore, India",,India
1483,998,b'Prince_593',9/29/2020 17:38,b'In Indian Punjab #SikhCommunity is chanting slogan for #Khalistan zindabad in front of Indian Army convoy. https://t.co/qi5NVeATQV',"[{'text': 'SikhCommunity', 'indices': [17, 31]}, {'text': 'Khalistan', 'indices': [55, 65]}]",0,2,,worldwide,,Not Classified
1484,999,b'rk1rajpoot',9/29/2020 17:37,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,akhand bharat,,Not Classified
1486,1001,b'Netajii_Inspire',9/29/2020 17:24,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,India,,India
1487,1002,b'Drjsmohanty',9/29/2020 17:23,"b""RT @KaramjotKaur15: It's really hard to trust #Pakistan with this latest decision as we #SikhCommunity are aware of the involvement of #Pak\xe2\x80\xa6""","[{'text': 'Pakistan', 'indices': [46, 55]}, {'text': 'SikhCommunity', 'indices': [88, 102]}]",21,0,,"Ranchi, India",,India
1488,1003,b'bhanu_ts',9/29/2020 17:22,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,"Pashan, Haveli",,Not Classified
1490,1005,b'khaishk',9/29/2020 17:20,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,MADRAS,,Not Classified
1491,1006,b'durgeshkaushik',9/29/2020 17:19,"b'RT @PawanDurani: I loved the way Pakistan sponsored  #Khalistan lovers were beaten blue &amp; black by my #Haryana brothers in Harris Park , Sy\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [53, 63]}, {'text': 'Haryana', 'indices': [106, 114]}]",25,0,,Bharat,,Not Classified
