,tweet,hashtags,label
1666,sfj khalistan gherao modi bharat bandh congress pass bill genocide sikh go,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1667,sfj khalistan gherao modi bharat bandh no subjugation sikh not slave india india missi,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1668,sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1669,sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1670,sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1671,video message gherao modi delhi campaign sfj sept punjab farmer time delhi hilao,"['GheraoModi', 'SFJ', 'PunjabFarmers', 'Delhi']",1
1672,sfj give call gherao modi sept response agricultural reform bill pass modi governmen,"['SFJ', 'GheraoModi']",1
1673,sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh', 'PunjabFarmers']",1
1674,modi butch minority india specially punjab farmer let surround sept,['PunjabFarmers'],1
1675,sfj khalistan gherao modi bharat bandh farmer india take street protest reform,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1676,sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh', 'Modi']",1
1677,important message punjab farmer sfj gherao modi sept delhi baharat bandh khalistan,"['PunjabFarmers', 'SFJ', 'GheraoModi', 'BaharatBandh', 'khalistan']",1
1678,sfj give call stop pm modi gherao modi sept stop grab punjab farmer land,"['SFJ', 'GheraoModi', 'PunjabFarmers']",1
1679,sfj khalistan solution want protest modi gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1680,appreciate sfj effort start initiative get justice sikh community khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",1
1681,idk why modi hate minority always criticize minority india sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1682,instead help indian government increase problem poor farmer sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",1
1683,sfj call protest modi join khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1684,not let modi grab land punjabfarmers sfj khalistan gherao modi bharat bandh,"['modi', 'punjabfarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1685,suicide rate farmer increase alarm every year sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1686,indian government not care farmer,"['SFJ', 'Khalistan', 'GheraoModi']",1
1687,sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1688,sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh', 'SFJ', 'GheraoModi']",1
1689,sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh', 'modi']",1
1690,road highway several state block thousand protestors sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",1
1691,sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1692,gherao modi call sfj sept th take part bharat bandh punjab farmer video delhi hilao,"['GheraoModi', 'SFJ', 'BharatBandh', 'PunjabFarmers', 'Delhi']",1
1693,sfj give call gharaomodi sfj khalistan gharaomodi bandhbharat,"['Sfj', 'gharaomodi', 'Sfj', 'Khalistan', 'Gharaomodi', 'Bandhbharat']",1
1694,b sfj,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1695,suicide rate farmer increase alarm every year sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1696,indian government not care farmer,"['SFJ', 'Khalistan', 'GheraoModi']",1
1697,indian govt not care farmer sfj khalistan gharaomodi bandbharat,"['Sfj', 'Khalistan', 'Gharaomodi', 'Bandbharat']",1
1698,not let modi grab land punjabland sfj khalistan gharaomodi bandbharat,"['modi', 'punjabland', 'Sfj', 'Khalistan', 'Gharaomodi', 'Bandbharat']",1
1699,sfj khalistan way which peacefully spend life together gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",1
1700,sfj call different campaign want right legal way khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1701,support sfj fight u khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1702,b sfj khalistan gherao modi bharat bandh modi stop call india democratic country not,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1703,sfj always raise voice sikh khalistan soon map world gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1704,sfj khalistan gherao modi bharat bandh no subjugation sikh not slave india india missi,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1705,b sfj khalistan gherao modi bharat bandh cannot take land farmer wont ever allow th,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1706,sfj khalistan gherao modi bharat bandh go give land ambanis company,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1707,sfj khalistan gherao modi bharat bandh request truck driver brother flock residence modi,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1708,sfj khalistan gherao modi gheralo bandh law pass modi government,"['SFJ', 'Khalistan', 'GheraoModi', 'GheraloBandh']",1
1709,sfj khalistan gherao modi bharat bandh indian government corrupt not look farmer fa,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1710,raise slogan revolution address large sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1711,farmer block rail road protect right sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1712,sfj khalistan gherao modi bharat bandh stop modi grab land punjab farmer,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh', 'Modi', 'PunjabFarmers']",1
1713,not let modi snatch land punjabfarmers sfj khalistan gherao modi bharat bandh register vote,"['modi', 'punjabfarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh', 'Register2Vote2020']",1
1714,sfj khalistan gherao modi bharat bandh farmer block rail roa,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1715,not let modi grab land punjabfarmers sfj khalistan gherao modi bharat bandh,"['modi', 'punjabfarmers', 'SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1716,road highway several state block thousand protestors sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",1
1717,sfj khalistan gherao modi bharat bandh central government india pass,"['SFJ', 'khalistan', 'GheraoModi', 'BharatBandh']",1
1718,not men also woman teenager also present protest sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1719,farmer block rail road protect right,[],1
1720,indian government corrupt no care farmer,[],1
1721,yearly farmer commit suicide indian government not facilitate,[],1
1722,punjab haryana epicentre nationwide protest farmer,[],1
1723,not men also woman teenager also present protest sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1724,yearly farmer commit suicide indian government not facilitate,[],1
1725,raise slogan revolution address large,[],1
1726,punjab haryana epicentre nationwide protest farmer,[],1
1727,farmer block rail road protect right,[],1
1728,raise slogan revolution address large,[],1
1729,yearly farmer commit suicide indian government not facilitate,[],1
1730,raise slogan revolution address large,[],1
1731,gherao modi call sfj sept th take part bharat bandh punjab farmer sfj khalistan,"['GheraoModi', 'SFJ', 'BharatBandh', 'PunjabFarmers', 'SFJ', 'Khalistan']",1
1732,road highway several state block thousand protestors sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",1
1733,indian government corrupt no care farmer,[],1
1734,yearly farmer commit suicide indian government not facilitate,[],1
1735,not men also woman teenager also present protest sfj khalistan gherao modi bharat bandh,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1736,raise slogan revolution address large,[],1
1737,punjab haryana epicentre nationwide protest farmer sfj khalistan gherao modi,"['SFJ', 'Khalistan', 'GheraoModi']",1
1738,khalistan solution sfj khalistan gherao modi register vote punjab bandh punjab farmer,"['SFJ', 'Khalistan', 'GheraoModi', 'Register2Vote2020', 'PunjabBandh', 'PunjabFarmers']",1
1739,sfj khalistan gheraomodi bandhbharat due poverty men woman comitted suicide,"['sfj', 'khalistan', 'gheraomodi', 'Bandhbharat']",1
1740,sfj khalistan gherao modi bharat bandh life farmer become miserable force suicide,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1741,sfj khalistan gherao modi bharat bandh indian govt not care farmer,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1742,sfj delhi soon capital khalistan sfj call gherao modi bharat bandh reply back indian,"['SFJ', 'Khalistan', 'GheraoModi', 'BharatBandh']",1
1743,stop modi seize land punjab farmer time take action save farmer punjab,"['Modi', 'PunjabFarmers', 'Punjab']",1
1744,b stop modi grab land punjab farmer land source income amp bread cant let happen,"['Modi', 'PunjabFarmers']",1
1745,model india model khalistan,['Khalistan'],1
1746,b stop modi grab land punjab farmer injustice poor farmer theyre already debt,"['Modi', 'PunjabFarmers']",1
1747,stop modi illegally capture land innocent farmer punjab farmer solution khalistan,"['Modi', 'PunjabFarmersOnly', 'Khalistan']",1
1748,b account withhold india response legal demand learn,[],1
1749,stop modi grab land punjab farmer join hand stop truck life farmer,"['Modi', 'PunjabFarmers']",1
1750,exclusive break news khalistani supporter video show khalistan not subject,"['Breaking', 'KhalistaniSupporters', 'Khalistan']",1
1751,stop modi snatch land punjab farmer solution khalistan register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
1752,farmer support inc seem no problem farm bill farmer protest gather,"['INC', 'FarmBills2020', 'FarmersProtest']",1
1753,b account withhold india response legal demand learn,[],1
1754,stop modito illegally capture land innocent farmer punjab farmer solution khalistan,"['Modito', 'PunjabFarmersOnly', 'Khalistan']",1
1755,pakistan,[],1
1756,stop modi confiscate land punjab farmer solution khalistan register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
1757,people kashmir amp khalistan ha,"['Kashmir', 'Khalistan']",1
1758,pannun pakistani puppet who work pakistan see indian sikh answer referendum shame,['Shame'],1
1759,pannun khalistani stooge also say dont want support khalistan terror drama,"['Pannun', 'KhalistaniStooges', 'Khalistan']",1
1760,exclusive break news khalistani supporter video show khalistan not subject,"['Breaking', 'KhalistaniSupporters', 'Khalistan']",1
1761,b think necessary stop modi grab land poor innocent punjab farmer solution,"['Modi', 'PunjabFarmers']",1
1762,b account withhold india response legal demand learn,[],1
1763,modi stop grab land punjab farmer fight opression solution khalistan,"['Modi', 'PunjabFarmers', 'Khalistan']",1
1764,sant jarnail singh bhindranwale know day one say sikh always slave indian system savi,['Savi'],1
1765,stop modi grab land punjab farmer not allow modi subjugate farmer grab land,"['Modi', 'PunjabFarmers']",1
1766,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
1767,exclusive break news khalistani supporter video show khalistan not subject,"['Breaking', 'KhalistaniSupporters', 'Khalistan']",1
1768,stop modi grab land punjab farmer khalistan solution register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
1769,stop modi grab land punjab farmer stop truck enter save farmer land,"['Modi', 'PunjabFarmers']",1
1770,b account withhold india response legal demand learn,[],1
1771,b account withhold india response legal demand learn,[],1
1772,november terror attack premise sant nirankari mission indian state punjab,[],1
1773,let raisebour voice together stop modi seize land punjab farmer save farmer punjab,"['Modi', 'PunjabFarmers', 'Punjab']",1
1774,need stop modi grab land punjab farmer right solution khalistan,"['Modi', 'PunjabFarmers', 'Khalistan']",1
1775,stop modi grab land poor punjab farmer save farmer punjab way u tease u solution,"['Modi', 'PunjabFarmers', 'Punjab']",1
1776,sikh indian army full interview fascinate conversation singh retd regard india c,['IndiaC'],1
1777,khalistan pakistan project senior canadian journalist reveal discussion,"['KHALISTAN', 'PAKISTAN', 'Canadian']",1
1778,b stop modi grab land punjab farmer time stand poor farmer punjab soluti,"['Modi', 'PunjabFarmers']",1
1779,pannun pakistani puppet who work pakistan see indian sikh answer referendum shame,['Shame'],1
1780,stop modi target land punjab farmer solution khalistan register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
1781,pannun pakistani puppet who work pakistan see indian sikh answer referendum shame,['Shame'],1
1782,stop modi seize land punjab farmer time take action save farmer punjab,"['Modi', 'PunjabFarmers', 'Punjab']",1
1783,pannun pakistani puppet who work pakistan see indian sikh answer referendum shame,['Shame'],1
1784,stop modi grab land punjab farmer solution khalistan register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
1785,stop modi grab land punjab farmer solution khalistan register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
1786,stop modi usurp land right punjab farmer solution khalistan registervote,"['Modi', 'PunjabFarmers', 'khalistan', 'register2vote2020']",1
1787,b stop modi grab land punjab farmer land mother amp source income poor farmer cant survi,"['Modi', 'PunjabFarmers']",1
1788,khalistan pakistan project senior canadian journalist reveal discussion,"['KHALISTAN', 'PAKISTAN', 'Canadian']",1
1789,b stop modi grab land punjab farmer land source income amp bread cant let happen,"['Modi', 'PunjabFarmers']",1
1790,modi grab land punjab farmer support khalistan register vote,"['Modi', 'PunjabFarmers', 'Khalistan', 'Register2Vote2020']",1
1791,pannun khalistani stooge also say dont want support khalistan terror drama,"['Pannun', 'KhalistaniStooges', 'Khalistan']",1
1792,exclusive break news khalistani supporter video show khalistan not subject,"['Breaking', 'KhalistaniSupporters', 'Khalistan']",1
1793,yes nation never forget party also create monster,[],1
1794,b account withhold india response legal demand learn,[],1
1795,b account withhold india response legal demand learn,[],1
1796,stop modi grab land punjab farmer khalistan solution let,"['Modi', 'PunjabFarmers', 'Khalistan']",1
1797,stop modi grab land punjab farmer join hand stop truck life farmer,"['Modi', 'PunjabFarmers']",1
1798,b stop modi grab land punjab farmer land mother well never leave mother solution,"['Modi', 'PunjabFarmers']",1
1799,khalistan pakistan project senior canadian journalist reveal discussion,"['KHALISTAN', 'PAKISTAN', 'Canadian']",1
1800,b stop modi grab land punjab farmer land mother well never leave mother solution,"['Modi', 'PunjabFarmers']",1
